"ID","Binomial","Class","Latitude","Longitude","FW_realm","FW_biome","Units","n_datapoints","mean","median","min","max","sd","min_year","max_year","duration"
27252,"Gambusia_holbrooki","Actinopteri",-35.916786,144.989546,"Australasia","Temperate floodplain rivers and wetlands","Number of individuals",3,0.100343331887995,-0.147801619567804,-1.26717172840301,1.7160033436348,1.50698882388248,2007,2010,3
27253,"Gambusia_holbrooki","Actinopteri",-35.869011,145.100396,"Australasia","Temperate floodplain rivers and wetlands","Number of individuals",1,-0.152416907231492,-0.152416907231492,-0.152416907231492,-0.152416907231492,NA,2009,2010,1
27254,"Gambusia_holbrooki","Actinopteri",-35.852024,144.944678,"Australasia","Temperate floodplain rivers and wetlands","Number of individuals",2,0.26143937264017,0.26143937264017,-1.17609125905568,1.69897000433602,2.03297531567103,2009,2011,2
27255,"Gambusia_holbrooki","Actinopteri",-35.844725,145.22166,"Oceania","Temperate floodplain rivers and wetlands","Number of individuals",2,-0.198970004336021,-0.198970004336021,-1.33243845991561,0.934498451243568,1.60296646240274,2008,2010,2
27256,"Gambusia_holbrooki","Actinopteri",-35.820794,145.072768,"Australasia","Temperate floodplain rivers and wetlands","Number of individuals",3,0.163695636952162,-0.0638393869871643,-0.0638393869871643,0.618765684830815,0.394102221964314,2007,2010,3
27257,"Gambusia_holbrooki","Actinopteri",-35.825424,145.080405,"Australasia","Temperate floodplain rivers and wetlands","Number of individuals",3,0.386288285693722,-0.0774509799928715,-0.0774509799928715,1.31376681706691,0.803219969633863,2007,2010,3
27258,"Gambusia_holbrooki","Actinopteri",-35.81155,145.2227,"Australasia","Temperate floodplain rivers and wetlands","Number of individuals",3,0.224091839941613,0.823958086982697,-0.975640654140555,0.823958086982698,1.03899881762082,2007,2010,3
27261,"Mugil_cephalus","Actinopteri",-32.232097,28.882472,"Afrotropical","Temperate upland rivers","Number of individuals",8,-0.0584126535407668,-0.135316126145395,-0.184524426592544,0.149578569756483,0.15247664257164,1980,1988,8
27266,"Hypostomus_auroguttatus","Actinopteri",-22.567863,-44.864076,"Neotropical","Tropical and subtropical coastal rivers","Average abundance (number/sample)",5,-0.0829336303109906,-0.0829336303109905,-0.0829336303109907,-0.0829336303109905,8.69440914135049e-17,2008,2013,5
27267,"Pimelodus_maculatus","Actinopteri",-22.567863,-44.864076,"Neotropical","Tropical and subtropical coastal rivers","Average abundance (number/sample)",5,-0.0229909031403398,-0.0229909031403398,-0.0229909031403399,-0.0229909031403397,9.88944538325655e-17,2008,2013,5
27268,"Pimelodus_fur","Actinopteri",-22.567863,-44.864076,"Neotropical","Tropical and subtropical coastal rivers","Average abundance (number/sample)",5,-0.0815848459157277,-0.0815848459157277,-0.0815848459157278,-0.0815848459157276,7.37614539776294e-17,2008,2013,5
27269,"Oligosarcus_hepsetus","Actinopteri",-22.567863,-44.864076,"Neotropical","Tropical and subtropical coastal rivers","Average abundance (number/sample)",5,0.0234328679485843,0.0234328679485843,0.0234328679485842,0.0234328679485843,4.50026188920679e-17,2008,2013,5
27270,"Hoplosternum_littorale","Actinopteri",-22.567863,-44.864076,"Neotropical","Tropical and subtropical coastal rivers","Average abundance (number/sample)",5,0.0379650070582479,0.0379650070582479,0.0379650070582478,0.037965007058248,7.11870997173569e-17,2008,2013,5
27272,"Gymnotus_carapo","Actinopteri",-22.567863,-44.864076,"Neotropical","Tropical and subtropical coastal rivers","Average abundance (number/sample)",5,0.0337435322373774,0.0337435322373774,0.0337435322373773,0.0337435322373775,8.38429740468062e-17,2008,2013,5
27276,"Dorosoma_cepedianum","Actinopteri",32.445517,-90.028578,"Nearctic","Temperate floodplain rivers and wetlands","Number of individuals per hectare",27,-0.0031863885763334,-0.0439694852776276,-0.22500177246261,0.402714632314642,0.194479191388924,1965,1997,32
27321,"Scaphirhynchus_platorynchus","Actinopteri",40.470871,-86.882157,"Nearctic","Temperate upland rivers","CPUE (fish per hour of electrofishing)",2,0.0859676496422618,0.0859676496422618,-0.0621479067488444,0.234083206033368,0.209467028646739,2005,2007,2
27322,"Scaphirhynchus_platorynchus","Actinopteri",40.432243,-86.895747,"Nearctic","Temperate upland rivers","CPUE (fish per hour of electrofishing)",2,0.111932020425841,0.111932020425841,0.111932020425841,0.111932020425841,0,2005,2007,2
27356,"Acipenser_transmontanus","Actinopteri",45.620863,-121.126066,"Nearctic","Temperate floodplain rivers and wetlands","Estimated abundance",1,-0.418669493530782,-0.418669493530782,-0.418669493530782,-0.418669493530782,NA,1987,1988,1
27359,"Acipenser_fulvescens","Actinopteri",45.465968,-84.267975,"Nearctic","Large lakes","Harvestable population size",22,-0.0211034599680064,-0.0211034599680064,-0.0211034599680069,-0.0211034599680064,1.47005234320568e-16,1975,1997,22
27360,"Acipenser_fulvescens","Actinopteri",45.465968,-84.267975,"Nearctic","Large lakes","Spawning stock",2,0.0172510248377255,0.0172510248377255,0.0146828930043377,0.0198191566711134,0.00363188686873918,2014,2016,2
27361,"Acipenser_fulvescens","Actinopteri",45.649011,-76.698994,"Nearctic","Temperate coastal rivers","CPUE (number of individuals per net per 24 h)",3,-0.0212230266231258,-0.0212230266231258,-0.0212230266231258,-0.0212230266231257,5.8106763235908e-17,1997,2000,3
27362,"Acipenser_fulvescens","Actinopteri",45.785988,-76.953595,"Nearctic","Temperate coastal rivers","CPUE (number of individuals per net per 24 h)",1,-0.0258805189799775,-0.0258805189799775,-0.0258805189799775,-0.0258805189799775,NA,1999,2000,1
27368,"Acipenser_fulvescens","Actinopteri",42.433516,-82.685774,"Nearctic","Large lakes","Estimate of population size",1,-0.764045842813116,-0.764045842813116,-0.764045842813116,-0.764045842813116,NA,1999,2000,1
27369,"Acipenser_fulvescens","Actinopteri",46.777941,-91.707914,"Nearctic","Large lakes","Number / km",12,0.123606830849456,0.0870940283443924,-0.0936569361063577,0.394067696278573,0.16380003069114,1985,1997,12
27419,"Anguilla_reinhardtii","Actinopteri",-18.331148,145.662838,"Australasia","Tropical and subtropical coastal rivers","CPUE (no. of fish/30 mins)",5,-0.0820769656252592,-0.10621273733392,-0.592809153151456,0.668469752966438,0.464396815307814,2000,2005,5
27420,"Arrhamphus_sclerolepis","Actinopteri",-18.331148,145.662838,"Australasia","Tropical and subtropical coastal rivers","CPUE (no. of fish/30 mins)",2,0.229696243879615,0.229696243879615,0.229696243879615,0.229696243879615,0,2000,2002,2
27421,"Awaous_acritosus","Actinopteri",-18.331148,145.662838,"Australasia","Tropical and subtropical coastal rivers","CPUE (no. of fish/30 mins)",5,-0.0470702440040007,-0.0618071499782021,-0.295950470134706,0.293476857773535,0.240861938256982,2000,2005,5
27422,"Bunaka_gyrinoides","Actinopteri",-18.331148,145.662838,"Australasia","Tropical and subtropical coastal rivers","CPUE (no. of fish/30 mins)",5,0.168683596379246,-0.00594961164985391,-0.626883575052994,1.56652166594897,0.823389818926064,2000,2005,5
27424,"Craterocephalus_stercusmuscarum","Actinopteri",-18.331148,145.662838,"Australasia","Tropical and subtropical coastal rivers","CPUE (no. of fish/30 mins)",5,0.144284725186943,0.118099312077994,-0.141048510148963,0.54025284134976,0.256558872397313,2000,2005,5
27425,"Gambusia_holbrooki","Actinopteri",-18.331148,145.662838,"Australasia","Tropical and subtropical coastal rivers","CPUE (no. of fish/30 mins)",2,0.115974538260341,0.115974538260341,0.115974538260341,0.115974538260341,0,2003,2005,2
27427,"Giuris_margaritaceus","Actinopteri",-18.331148,145.662838,"Australasia","Tropical and subtropical coastal rivers","CPUE (no. of fish/30 mins)",2,-0.158134981110359,-0.158134981110359,-0.158134981110359,-0.158134981110359,0,2002,2004,2
27429,"Glossogobius_giuris","Actinopteri",-18.331148,145.662838,"Australasia","Tropical and subtropical coastal rivers","CPUE (no. of fish/30 mins)",5,0.0128915978453834,0.105423320740239,-0.1259059864969,0.105423320740239,0.126704279785824,2000,2005,5
27431,"Hypseleotris_compressa","Actinopteri",-18.331148,145.662838,"Australasia","Tropical and subtropical coastal rivers","CPUE (no. of fish/30 mins)",5,-0.0242978398313261,0.0567771364460056,-0.19904045712665,0.120913735769469,0.156274348060049,2000,2005,5
27436,"Melanotaenia_splendida","Actinopteri",-18.331148,145.662838,"Australasia","Tropical and subtropical coastal rivers","CPUE (no. of fish/30 mins)",5,0.0135335221025879,0.0336831132025724,-0.107064012838596,0.0756741383059323,0.0699233295367922,2000,2005,5
27438,"Mogurnda_adspersa","Actinopteri",-18.331148,145.662838,"Australasia","Tropical and subtropical coastal rivers","CPUE (no. of fish/30 mins)",3,0.033996512845777,-0.111932020425841,-0.111932020425841,0.325853579389013,0.252755633900448,2001,2004,3
27439,"Mugil_cephalus","Actinopteri",-18.331148,145.662838,"Australasia","Tropical and subtropical coastal rivers","CPUE (no. of fish/30 mins)",2,0,0,-0.403019534201313,0.403019534201313,0.569955691168784,2001,2003,2
27440,"Nematalosa_erebi","Actinopteri",-18.331148,145.662838,"Australasia","Tropical and subtropical coastal rivers","CPUE (no. of fish/30 mins)",4,-0.114109163964953,-0.163988636509435,-0.19904045712665,0.0705810742857073,0.124263519115398,2000,2004,4
27441,"Neosilurus_ater","Actinopteri",-18.331148,145.662838,"Australasia","Tropical and subtropical coastal rivers","CPUE (no. of fish/30 mins)",5,0.00597301332804807,0.0211205870245605,-0.762251839880227,0.846312850545938,0.673747493598208,2000,2005,5
27442,"Neosilurus_hyrtlii","Actinopteri",-18.331148,145.662838,"Australasia","Tropical and subtropical coastal rivers","CPUE (no. of fish/30 mins)",5,-0.0310813320391662,-0.403019534201313,-0.558426194397143,0.947087578551588,0.675433930301062,2000,2005,5
27443,"Notesthes_robusta","Actinopteri",-18.331148,145.662838,"Australasia","Tropical and subtropical coastal rivers","CPUE (no. of fish/30 mins)",5,-0.0668060511533812,-0.123993590463987,-0.178623595571076,0.0947863193782009,0.113148087000064,2000,2005,5
27444,"Oxyeleotris_lineolata","Actinopteri",-18.331148,145.662838,"Australasia","Tropical and subtropical coastal rivers","CPUE (no. of fish/30 mins)",4,0.0465100725493735,0.224640862486038,-0.92589827948165,0.662656844707069,0.683328710952116,2001,2005,4
27445,"Pseudomugil_signifer","Actinopteri",-18.331148,145.662838,"Australasia","Tropical and subtropical coastal rivers","CPUE (no. of fish/30 mins)",3,-0.0802809298935549,-0.0947147540024266,-0.131278914639319,-0.0148491210389191,0.0595417976572955,2000,2003,3
27446,"Redigobius_bikolanus","Actinopteri",-18.331148,145.662838,"Australasia","Tropical and subtropical coastal rivers","CPUE (no. of fish/30 mins)",5,0.0930279914873098,0.155336037465062,-0.271841606536499,0.414509110105231,0.296157468744087,2000,2005,5
27448,"Strongylura_krefftii","Actinopteri",-18.331148,145.662838,"Australasia","Tropical and subtropical coastal rivers","CPUE (no. of fish/30 mins)",4,0.100754883550328,0.0880419164032193,0.00253976276463747,0.224395938630236,0.115293532737471,2001,2005,4
27449,"Anguilla_reinhardtii","Actinopteri",-26.064343,152.532959,"Australasia","Temperate coastal rivers","CPUE (no. of fish/30 mins)",5,0.0720600816667085,-0.0587623826629784,-0.236912496052232,0.49073661685306,0.302158127069774,2000,2005,5
27450,"Neoarius_graeffei","Actinopteri",-26.064343,152.532959,"Australasia","Temperate coastal rivers","CPUE (no. of fish/30 mins)",1,0.52720011906298,0.52720011906298,0.52720011906298,0.52720011906298,NA,2000,2001,1
27451,"Arrhamphus_sclerolepis","Actinopteri",-26.064343,152.532959,"Australasia","Temperate coastal rivers","CPUE (no. of fish/30 mins)",3,0.243153108827973,0.194343243789373,-0.0826941096117603,0.617810192306306,0.352793666957393,2002,2005,3
27452,"Craterocephalus_marjoriae","Actinopteri",-26.064343,152.532959,"Australasia","Temperate coastal rivers","CPUE (no. of fish/30 mins)",4,-0.0324898844958377,-0.0649797689916755,-0.357145937642913,0.357145937642913,0.298760524324698,2001,2005,4
27453,"Craterocephalus_stercusmuscarum","Actinopteri",-26.064343,152.532959,"Australasia","Temperate coastal rivers","CPUE (no. of fish/30 mins)",5,0.149992857006401,0.153391368960505,-0.198705166495616,0.408405442350203,0.253309732948023,2000,2005,5
27454,"Gambusia_holbrooki","Actinopteri",-26.064343,152.532959,"Australasia","Temperate coastal rivers","CPUE (no. of fish/30 mins)",5,0.136248247475117,0.00998422090660091,-0.409839231971745,0.758407192187886,0.48196614062816,2000,2005,5
27456,"Gobiomorphus_australis","Actinopteri",-26.064343,152.532959,"Australasia","Temperate coastal rivers","CPUE (no. of fish/30 mins)",2,-0.379203596093943,-0.379203596093943,-0.379203596093943,-0.379203596093943,0,2001,2003,2
27457,"Hypseleotris_compressa","Actinopteri",-26.064343,152.532959,"Australasia","Temperate coastal rivers","CPUE (no. of fish/30 mins)",4,0.042767614420157,-0.210209965611735,-0.473741514068282,1.06523190297238,0.717158500352335,2001,2005,4
27458,"Hypseleotris_galii","Actinopteri",-26.064343,152.532959,"Australasia","Temperate coastal rivers","CPUE (no. of fish/30 mins)",4,0.244430901322212,0.175971188695446,-0.200293574802872,0.826074802700826,0.480902830067259,2000,2004,4
27459,"Hypseleotris_klunzingeri","Actinopteri",-26.064343,152.532959,"Australasia","Temperate coastal rivers","CPUE (no. of fish/30 mins)",4,0.0219887925887825,0.0219887925887825,0.0219887925887824,0.0219887925887825,4.85722573273506e-17,2001,2005,4
27464,"Melanotaenia_duboulayi","Actinopteri",-26.064343,152.532959,"Australasia","Temperate coastal rivers","CPUE (no. of fish/30 mins)",5,0.0448379930862517,0.0196695267931538,-0.01383998313243,0.191885526238913,0.083620385941015,2000,2005,5
27465,"Mugil_cephalus","Actinopteri",-26.064343,152.532959,"Australasia","Temperate coastal rivers","CPUE (no. of fish/30 mins)",5,0.0352672277900943,0.126290812820303,-0.208625531500055,0.196792478340786,0.174962572085208,2000,2005,5
27466,"Nematalosa_erebi","Actinopteri",-26.064343,152.532959,"Australasia","Temperate coastal rivers","CPUE (no. of fish/30 mins)",5,2.18575157973078e-17,-0.0150842663858859,-0.0624385019299128,0.0744910318720163,0.0591085492674351,2000,2005,5
27468,"Notesthes_robusta","Actinopteri",-26.064343,152.532959,"Australasia","Temperate coastal rivers","CPUE (no. of fish/30 mins)",1,0.316269962220718,0.316269962220718,0.316269962220718,0.316269962220718,NA,2004,2005,1
27469,"Philypnodon_grandiceps","Actinopteri",-26.064343,152.532959,"Australasia","Temperate coastal rivers","CPUE (no. of fish/30 mins)",5,0.057261347768655,-0.0299632233774432,-0.20046243111075,0.358597412221109,0.283750799862647,2000,2005,5
27470,"Philypnodon_macrostomus","Actinopteri",-26.064343,152.532959,"Australasia","Temperate coastal rivers","CPUE (no. of fish/30 mins)",3,0,0,0,0,0,2001,2004,3
27471,"Pseudomugil_signifer","Actinopteri",-26.064343,152.532959,"Australasia","Temperate coastal rivers","CPUE (no. of fish/30 mins)",4,-0.0151744600884029,-0.127139915784814,-0.4009248622215,0.594506853437517,0.430291812573465,2001,2005,4
27472,"Retropinna_semoni","Actinopteri",-26.064343,152.532959,"Australasia","Temperate coastal rivers","CPUE (no. of fish/30 mins)",5,0.0305486153182198,0.0278043399827989,-0.122406400092905,0.189056236220049,0.110979283884295,2000,2005,5
27473,"Tandanus_tandanus","Actinopteri",-26.064343,152.532959,"Australasia","Temperate coastal rivers","CPUE (no. of fish/30 mins)",5,0.0436489250695063,0.0755771217787996,-0.584569259167627,0.54515513999149,0.43692247063224,2000,2005,5
27474,"Trachystoma_petardi","Actinopteri",-26.064343,152.532959,"Australasia","Temperate coastal rivers","CPUE (no. of fish/30 mins)",4,-0.287084547620839,-0.287084547620839,-0.287084547620839,-0.287084547620839,0,2000,2004,4
27477,"Anguilla_australis","Actinopteri",-26.172459,153.029446,"Australasia","Temperate coastal rivers","CPUE (no. of fish/30 mins)",4,0.0790674905551795,0.0790674905551795,0.0790674905551795,0.0790674905551796,4.87371890662315e-17,2000,2004,4
27478,"Anguilla_reinhardtii","Actinopteri",-26.172459,153.029446,"Australasia","Temperate coastal rivers","CPUE (no. of fish/30 mins)",5,-0.0073742719906252,-0.11997531707675,-0.181054678587231,0.435229093391485,0.257678306777301,2000,2005,5
27479,"Gambusia_holbrooki","Actinopteri",-26.172459,153.029446,"Australasia","Temperate coastal rivers","CPUE (no. of fish/30 mins)",5,0.150299811122441,0.00998774112581446,0.00998774112581435,0.675167089663394,0.293832332314438,2000,2005,5
27480,"Gobiomorphus_australis","Actinopteri",-26.172459,153.029446,"Australasia","Temperate coastal rivers","CPUE (no. of fish/30 mins)",5,-0.0201088595326301,0.016741474716624,-0.470490675820649,0.35123531057797,0.29620920871821,2000,2005,5
27482,"Hypseleotris_compressa","Actinopteri",-26.172459,153.029446,"Australasia","Temperate coastal rivers","CPUE (no. of fish/30 mins)",5,-0.0393085768703171,-0.0996328713435297,-0.541923375883687,0.546202173862962,0.456801236774729,2000,2005,5
27483,"Hypseleotris_galii","Actinopteri",-26.172459,153.029446,"Australasia","Temperate coastal rivers","CPUE (no. of fish/30 mins)",5,-0.0530064684784924,0.228688598261953,-0.828230114726961,0.487105475626263,0.538322292776454,2000,2005,5
27484,"Hypseleotris_klunzingeri","Actinopteri",-26.172459,153.029446,"Australasia","Temperate coastal rivers","CPUE (no. of fish/30 mins)",4,-0.388210492164445,-0.388210492164445,-0.388210492164445,-0.388210492164445,0,2000,2004,4
27489,"Melanotaenia_duboulayi","Actinopteri",-26.172459,153.029446,"Australasia","Temperate coastal rivers","CPUE (no. of fish/30 mins)",5,0.0268449571491685,0.00504412734019344,-0.171105044904947,0.195125614877117,0.14228969824793,2000,2005,5
27490,"Mogurnda_adspersa","Actinopteri",-26.172459,153.029446,"Australasia","Temperate coastal rivers","CPUE (no. of fish/30 mins)",2,-0.143153369421638,-0.143153369421638,-0.286306738843275,0,0.202449436535486,2000,2002,2
27491,"Mugil_cephalus","Actinopteri",-26.172459,153.029446,"Australasia","Temperate coastal rivers","CPUE (no. of fish/30 mins)",4,-0.00925528009029725,0.0110736374499565,-0.947535125432339,0.888366730171237,0.895006669954606,2000,2004,4
27492,"Trachystoma_petardi","Actinopteri",-26.172459,153.029446,"Australasia","Temperate coastal rivers","CPUE (no. of fish/30 mins)",5,-0.0681803015403346,-0.340901507701673,-0.611481065353528,0.904957923127063,0.662881376977652,2000,2005,5
27494,"Nematalosa_erebi","Actinopteri",-26.172459,153.029446,"Australasia","Temperate coastal rivers","CPUE (no. of fish/30 mins)",1,-0.617299957884699,-0.617299957884699,-0.617299957884699,-0.617299957884699,NA,2003,2004,1
27495,"Notesthes_robusta","Actinopteri",-26.172459,153.029446,"Australasia","Temperate coastal rivers","CPUE (no. of fish/30 mins)",3,0.00998774112581439,0.00998774112581435,0.00998774112581435,0.00998774112581446,6.30972131469607e-17,2000,2003,3
27496,"Philypnodon_grandiceps","Actinopteri",-26.172459,153.029446,"Australasia","Temperate coastal rivers","CPUE (no. of fish/30 mins)",4,0.108807273347871,-0.0149816116887216,-0.286306738843275,0.751499055612203,0.447312002638977,2001,2005,4
27497,"Philypnodon_macrostomus","Actinopteri",-26.172459,153.029446,"Australasia","Temperate coastal rivers","CPUE (no. of fish/30 mins)",4,0,0,0,0,0,2000,2004,4
27498,"Pseudomugil_mellis","Actinopteri",-26.172459,153.029446,"Australasia","Temperate coastal rivers","CPUE (no. of fish/30 mins)",5,-0.094324756561689,-0.339936131117851,-0.339936131117851,0.578147833922551,0.3991668303606,2000,2005,5
27499,"Pseudomugil_signifer","Actinopteri",-26.172459,153.029446,"Australasia","Temperate coastal rivers","CPUE (no. of fish/30 mins)",1,-0.157341823042842,-0.157341823042842,-0.157341823042842,-0.157341823042842,NA,2003,2004,1
27500,"Retropinna_semoni","Actinopteri",-26.172459,153.029446,"Australasia","Temperate coastal rivers","CPUE (no. of fish/30 mins)",4,-0.121835104975337,-0.00749080584436085,-0.487340419901348,0.0149816116887217,0.244589592164076,2000,2004,4
27501,"Tandanus_tandanus","Actinopteri",-26.172459,153.029446,"Australasia","Temperate coastal rivers","CPUE (no. of fish/30 mins)",5,-0.0681803015403346,0.0672113280731449,-0.609746819994253,0.0672113280731451,0.302744887400214,2000,2005,5
27503,"Anguilla_australis","Actinopteri",-27.811617,153.263695,"Australasia","Temperate coastal rivers","CPUE (no. of fish/30 mins)",5,0.0392589290287936,0.262442904182749,-0.853476971587028,0.262442904182749,0.499054539932868,2000,2005,5
27504,"Anguilla_reinhardtii","Actinopteri",-27.811617,153.263695,"Australasia","Temperate coastal rivers","CPUE (no. of fish/30 mins)",5,-0.0239812598561027,-0.0193051551953867,-0.728177275421805,0.401961282604962,0.441106860957336,2000,2005,5
27505,"Arrhamphus_sclerolepis","Actinopteri",-27.811617,153.263695,"Australasia","Temperate coastal rivers","CPUE (no. of fish/30 mins)",2,-0.213817945819872,-0.213817945819872,-0.778151250383644,0.350515358743899,0.798087813012912,2003,2005,2
27506,"Butis_butis","Actinopteri",-27.811617,153.263695,"Australasia","Temperate coastal rivers","CPUE (no. of fish/30 mins)",4,-0.105251328185183,-0.150514997831991,-0.286306738843275,0.166331421766525,0.193650196299889,2001,2005,4
27507,"Cyprinus_carpio","Actinopteri",-27.811617,153.263695,"Australasia","Temperate coastal rivers","CPUE (no. of fish/30 mins)",5,-0.00180586330836021,-0.00822033024669103,-0.472034291940614,0.446263500682189,0.346016747493294,2000,2005,5
27508,"Gambusia_holbrooki","Actinopteri",-27.811617,153.263695,"Australasia","Temperate coastal rivers","CPUE (no. of fish/30 mins)",5,0.0716136993268692,0.107353561807187,-1.18752072083646,1.10037054511756,0.873080507810358,2000,2005,5
27509,"Gobiomorphus_australis","Actinopteri",-27.811617,153.263695,"Australasia","Temperate coastal rivers","CPUE (no. of fish/30 mins)",5,-0.0431633569692888,0.105803726168039,-1.16036847479285,0.985276743179294,0.784102392511508,2000,2005,5
27511,"Hypseleotris_compressa","Actinopteri",-27.811617,153.263695,"Australasia","Temperate coastal rivers","CPUE (no. of fish/30 mins)",4,-0.217239666101212,-0.303540396351507,-1.02530586526477,0.763427993562937,0.832683733189558,2001,2005,4
27512,"Hypseleotris_galii","Actinopteri",-27.811617,153.263695,"Australasia","Temperate coastal rivers","CPUE (no. of fish/30 mins)",3,0.144157219615432,0.131441663182315,-0.100670161881363,0.401700157545344,0.2514264275922,2001,2004,3
27513,"Hypseleotris_klunzingeri","Actinopteri",-27.811617,153.263695,"Australasia","Temperate coastal rivers","CPUE (no. of fish/30 mins)",5,-0.0431633569692887,-0.0431633569692887,-0.0431633569692887,-0.0431633569692886,5.32986554049084e-17,2000,2005,5
27517,"Melanotaenia_duboulayi","Actinopteri",-27.811617,153.263695,"Australasia","Temperate coastal rivers","CPUE (no. of fish/30 mins)",5,0.0960949793454501,0.219073695561584,-0.673701902166955,0.61370397249167,0.500097993061285,2000,2005,5
27519,"Mugil_cephalus","Actinopteri",-27.811617,153.263695,"Australasia","Temperate coastal rivers","CPUE (no. of fish/30 mins)",5,0.0306906355682803,0.0304970826725763,-0.145342396844431,0.193855863751957,0.151704321727361,2000,2005,5
27520,"Nematalosa_erebi","Actinopteri",-27.811617,153.263695,"Australasia","Temperate coastal rivers","CPUE (no. of fish/30 mins)",5,-0.00122338496193646,0.025076595373262,-0.384004230728745,0.393344256982888,0.277581533252723,2000,2005,5
27521,"Notesthes_robusta","Actinopteri",-27.811617,153.263695,"Australasia","Temperate coastal rivers","CPUE (no. of fish/30 mins)",5,0.0701030717487799,0.078173600429962,0,0.179444901063269,0.0708294908112234,2000,2005,5
27522,"Philypnodon_grandiceps","Actinopteri",-27.811617,153.263695,"Australasia","Temperate coastal rivers","CPUE (no. of fish/30 mins)",4,-0.0863622838630987,-0.32113943005158,-0.347982247098147,0.644811971748912,0.488106029339149,2001,2005,4
27523,"Philypnodon_macrostomus","Actinopteri",-27.811617,153.263695,"Australasia","Temperate coastal rivers","CPUE (no. of fish/30 mins)",2,0.228688598261953,0.228688598261953,0,0.457377196523905,0.323414517222145,2003,2005,2
27525,"Pseudomugil_signifer","Actinopteri",-27.811617,153.263695,"Australasia","Temperate coastal rivers","CPUE (no. of fish/30 mins)",5,0.0958254474834526,0.0874889389824912,-1.39909658587198,1.19126466197034,0.983317830540563,2000,2005,5
27526,"Retropinna_semoni","Actinopteri",-27.811617,153.263695,"Australasia","Temperate coastal rivers","CPUE (no. of fish/30 mins)",5,-0.0447728081703366,-0.150514997831991,-0.217789893139489,0.388860350820119,0.246348012494542,2000,2005,5
27528,"Tandanus_tandanus","Actinopteri",-27.811617,153.263695,"Australasia","Temperate coastal rivers","CPUE (no. of fish/30 mins)",4,-0.0790674905551796,-0.0149816116887216,-0.587336734507256,0.301029995663981,0.370348763777918,2000,2004,4
27529,"Trachystoma_petardi","Actinopteri",-27.811617,153.263695,"Australasia","Temperate coastal rivers","CPUE (no. of fish/30 mins)",5,-0.00919365239414681,-0.152160000448151,-0.337926231435879,0.459561178568073,0.319062120044629,2000,2005,5
27530,"Carassius_auratus","Actinopteri",-27.852943,151.661769,"Australasia","Temperate floodplain rivers and wetlands","CPUE (no. of fish/30 mins)",4,-0.0496642717386057,0.223260257216819,-1.01619735351244,0.37101975212438,0.659242641161946,2001,2005,4
27531,"Cyprinus_carpio","Actinopteri",-27.852943,151.661769,"Australasia","Temperate floodplain rivers and wetlands","CPUE (no. of fish/30 mins)",4,0.0028602607803462,0.0527096620191464,-0.471805466420787,0.377827185503879,0.367683779613147,2001,2005,4
27532,"Gambusia_holbrooki","Actinopteri",-27.852943,151.661769,"Australasia","Temperate floodplain rivers and wetlands","CPUE (no. of fish/30 mins)",4,0.0467716608392862,-0.0203557193862065,-0.412319133555638,0.640117215685196,0.493457326669946,2001,2005,4
27533,"Hypseleotris_klunzingeri","Actinopteri",-27.852943,151.661769,"Australasia","Temperate floodplain rivers and wetlands","CPUE (no. of fish/30 mins)",4,-0.0298689602266995,-0.067099548863752,-0.396489942276805,0.411213199097511,0.36764750118744,2001,2005,4
27537,"Melanotaenia_fluviatilis","Actinopteri",-27.852943,151.661769,"Australasia","Temperate floodplain rivers and wetlands","CPUE (no. of fish/30 mins)",4,0.0860637874273152,0.257662803694945,-0.457986244279401,0.286915786598771,0.362998049929316,2001,2005,4
27538,"Nematalosa_erebi","Actinopteri",-27.852943,151.661769,"Australasia","Temperate floodplain rivers and wetlands","CPUE (no. of fish/30 mins)",4,0.00499915710406349,0.0194726831450575,-0.346866729812487,0.327917991938626,0.276045202838033,2001,2005,4
27539,"Retropinna_semoni","Actinopteri",-27.852943,151.661769,"Australasia","Temperate floodplain rivers and wetlands","CPUE (no. of fish/30 mins)",4,-0.039212975267503,-0.009326565937501,-0.256484772413541,0.118286003218531,0.188298780840185,2001,2005,4
27540,"Tandanus_tandanus","Actinopteri",-27.852943,151.661769,"Australasia","Temperate floodplain rivers and wetlands","CPUE (no. of fish/30 mins)",2,0,0,0,0,0,2001,2003,2
27542,"Carassius_auratus","Actinopteri",-27.396283,145.919647,"Australasia","Temperate floodplain rivers and wetlands","CPUE (no. of fish/30 mins)",4,-0.376754478613755,-0.394185207782665,-1.03491746111041,0.316269962220718,0.638966092953002,2001,2005,4
27543,"Cyprinus_carpio","Actinopteri",-27.396283,145.919647,"Australasia","Temperate floodplain rivers and wetlands","CPUE (no. of fish/30 mins)",4,-0.075167433692684,-0.126193683576209,-0.176812678626724,0.128530311008407,0.138899651411413,2001,2005,4
27544,"Gambusia_holbrooki","Actinopteri",-27.396283,145.919647,"Australasia","Temperate floodplain rivers and wetlands","CPUE (no. of fish/30 mins)",3,0,0,-0.96108193396963,0.96108193396963,0.96108193396963,2002,2005,3
27545,"Hypseleotris_klunzingeri","Actinopteri",-27.396283,145.919647,"Australasia","Temperate floodplain rivers and wetlands","CPUE (no. of fish/30 mins)",3,-0.0338192135862588,-0.0994423495234515,-0.477121254719662,0.475105963484337,0.479493447035311,2002,2005,3
